time,route2,route3,route9,route4,route5,route6,route10,route7,route8,route1,,
198,-0.23381177,0.042421237,0.39057876,0.082220406,0.096555542,0.10107569,0.355798256,0.249280816,0.262995984,-0.340828999,,
199,-0.220153154,0.037204015,0.35939861,0.075938699,0.11976499,0.111606352,0.301522796,0.207849257,0.200868795,-0.377216376,,
200,-0.206750948,0.032151445,0.377234224,0.06984344,0.14246716,0.121927122,0.24853887,0.167416175,0.140224999,-0.412676263,,
201,-0.193605424,0.025468351,0.40301613,0.061529445,0.164677777,0.132045463,0.196818483,0.127958955,0.105082499,-0.447245212,,
202,-0.180715351,0.011902287,0.428235277,0.043955482,0.186414323,0.141969607,0.146329026,0.089451532,0.165894844,-0.480961979,,
203,-0.168078132,-0.001312578,0.452919629,0.026824225,0.207695761,0.131766295,0.097033893,0.08474708,0.225359727,-0.465677777,,
204,-0.155890345,-0.014189319,0.477098187,0.010120108,0.228542256,0.097479519,0.04889308,0.110080741,0.283528826,-0.406905522,,
205,-0.144757841,-0.026741625,0.500800671,-0.006173317,0.248974927,0.063998534,0.032154482,0.134895168,0.340456875,-0.349420609,,
206,-0.133841411,-0.038983655,0.524057223,-0.02207319,0.269015597,0.031291983,0.079374327,0.159213768,0.396200979,-0.293180029,,
207,-0.123135254,-0.050929879,0.546898132,-0.037597149,0.226417229,-0.000672784,0.125623411,0.1830608,0.450819963,-0.238137798,,
208,-0.112632867,-0.062594943,0.541050537,-0.052763145,0.17374976,-0.03192934,0.170947732,0.206461099,0.504373775,-0.184245558,,
209,-0.102325051,-0.073991957,0.516353099,-0.067587818,0.122221833,-0.062510475,0.215390564,0.229435912,0.556913027,-0.131450512,,
210,-0.092199562,-0.085130086,0.492228514,-0.065767462,0.071779517,-0.092443779,0.258984731,0.251997401,0.538196617,-0.079699472,,
211,-0.082257538,-0.096029684,0.468693839,-0.061653852,0.022379262,-0.121767766,0.301790438,0.262920841,0.510030658,-0.042317104,,
212,-0.098456485,-0.10670518,0.445726386,-0.057599288,-0.026034306,-0.099989579,0.343855909,0.196354732,0.482528435,-0.097400052,,
213,-0.126213683,-0.117170639,0.423303009,-0.053601233,-0.073516108,-0.055503352,0.385228715,0.131102076,0.455662114,-0.151439793,,
214,-0.153462076,-0.115511363,0.401400317,-0.049656989,-0.12012028,-0.011806982,0.425955495,0.067090457,0.429403611,-0.204498171,,
215,-0.180233589,-0.109105112,0.379994851,-0.045763725,-0.16589985,0.031146215,0.425130195,0.004248597,0.403724816,-0.256635705,,
216,-0.206559175,-0.102803237,0.354191516,-0.041918508,-0.125699381,0.073402046,0.399692802,-0.057493262,0.378597783,-0.307911276,,
217,-0.232468713,-0.096600177,0.319489578,-0.038118328,-0.079660088,0.11500522,0.374789284,-0.11820302,0.353994902,-0.358381892,,
218,-0.257990892,-0.090490332,0.28543764,-0.020612142,-0.034343896,0.155999164,0.350392212,-0.177946451,0.338062618,-0.408102479,,
219,-0.273024645,-0.084468102,0.251998817,0.007810679,0.010295879,0.196425847,0.326474769,-0.236786971,0.329114243,-0.457125724,,
220,-0.239783785,-0.078527921,0.21913736,0.03584131,0.054304361,0.236325673,0.303010852,-0.230147936,0.320398773,-0.439013829,,
221,-0.207044369,-0.072664286,0.186818788,0.063507142,0.097724976,0.193446468,0.279975184,-0.200021449,0.311905723,-0.39694914,,
222,-0.174774041,-0.066871783,0.15500996,0.090834472,0.140599361,0.144216864,0.257343379,-0.170326724,0.303624872,-0.355524029,,
223,-0.142941654,-0.061145114,0.123679156,0.117848446,0.182967302,0.095691745,0.235092004,-0.141035105,0.295546293,-0.314697729,,
224,-0.111517338,-0.055479103,0.095184212,0.144573043,0.224139981,0.04782502,0.213198622,-0.112119087,0.287660387,-0.274431078,,
225,-0.080472524,-0.049868722,0.09343039,0.171031056,0.184703418,0.00057288,0.231581671,-0.083552359,0.279957913,-0.234686561,,
226,-0.049779978,-0.047384349,0.091742031,0.187138218,0.145788911,-0.046106186,0.253170617,-0.055309828,0.27775936,-0.195428366,,
227,-0.054924544,-0.055447326,0.090116812,0.168511501,0.107362435,-0.092251422,0.274598169,-0.027367615,0.293925472,-0.156622382,,
228,-0.078064813,-0.06341086,0.088552562,0.150142699,0.069391832,-0.13789982,0.295879543,0.005197687,0.310005337,-0.149935505,,
229,-0.100960067,-0.071280862,0.087047257,0.132016205,0.031846769,-0.169293208,0.31702905,0.047088619,0.3260091,-0.205615415,,
230,-0.123626855,-0.079062812,0.085599019,0.114117317,-0.0053013,-0.127176937,0.338060121,0.088606503,0.341946259,-0.260768281,,
231,-0.146080663,-0.086761784,0.084206115,0.096432213,-0.042079202,-0.085451006,0.358985366,0.129780599,0.357825715,-0.315432015,,
232,-0.168335964,-0.094382467,0.082866953,0.078947917,-0.078512113,-0.044085864,0.379816611,0.170638474,0.373655808,-0.369642148,,
233,-0.190406273,-0.101929196,0.110123263,0.06165227,-0.107510006,-0.003053654,0.400564951,0.211206072,0.389444354,-0.423431958,,
234,-0.209360237,-0.109405965,0.143174413,0.044533884,-0.063993875,0.037671876,0.418065703,0.251507802,0.405198689,-0.476832595,,
235,-0.211605387,-0.116816464,0.17602062,0.06424721,-0.020798299,0.078115447,0.424525744,0.291566634,0.380118809,-0.529873233,,
236,-0.213841133,-0.124164106,0.20868007,0.087911782,0.022102293,0.118300354,0.431033942,0.331404195,0.350794869,-0.582581205,,
237,-0.216067184,-0.13145204,0.241169908,0.111451107,0.064732005,0.158248552,0.43759133,0.310999009,0.321759631,-0.549560163,,
238,-0.218283219,-0.138683198,0.273506334,0.134877361,0.10711358,0.162700875,0.444198942,0.287065292,0.292995673,-0.511494583,,
239,-0.220488915,-0.125247334,0.305704677,0.158202071,0.149268496,0.113249799,0.450857819,0.263354787,0.264486642,-0.473718928,,
240,-0.222683953,-0.104567272,0.337779478,0.181436177,0.191217093,0.064144029,0.457569035,0.239854511,0.236217164,-0.436211648,,
241,-0.224868025,-0.083992155,0.357340709,0.204590088,0.232978668,0.015360015,0.464333717,0.216552254,0.208172771,-0.398952403,,
242,-0.241299837,-0.063511894,0.367549128,0.227673739,0.266943688,-0.033124531,0.471153051,0.193436523,0.180339825,-0.36192196,,
243,-0.265679358,-0.043116889,0.377782241,0.229521063,0.263554701,-0.081330771,0.478028302,0.17049646,0.188696526,-0.325102107,,
244,-0.28994206,-0.022797986,0.388043229,0.21580495,0.260246341,-0.129278868,0.467734519,0.147721793,0.223604293,-0.288475553,,
245,-0.314096834,-0.002546418,0.398335266,0.20221058,0.257016571,-0.176988127,0.441982254,0.124924157,0.25840723,-0.281475434,,
246,-0.338152304,0.017646231,0.40866154,0.18873206,0.253863528,-0.224477113,0.41642898,0.102125546,0.29311886,-0.29892302,,
247,-0.362116883,0.037788076,0.419025269,0.175363789,0.250785512,-0.224787435,0.391063749,0.079465623,0.327752316,-0.316302549,,
248,-0.385998838,0.057886984,0.429429718,0.162100413,0.247780972,-0.197740909,0.365876114,0.056935663,0.362320416,-0.333619851,,
249,-0.400722644,0.077950603,0.426992067,0.148936796,0.244848497,-0.170785282,0.34085607,0.034527214,0.396835737,-0.350880716,,
250,-0.353530456,0.097986413,0.396545433,0.135867974,0.24198679,-0.143910164,0.315993984,0.012232038,0.431310683,-0.368090936,,
251,-0.306498062,0.110673656,0.366274661,0.130570506,0.232295919,-0.117105456,0.291280533,-0.009957941,0.451803358,-0.385256336,,
252,-0.259608135,0.101415617,0.336168613,0.148347672,0.202026478,-0.090361291,0.266706643,-0.032050685,0.430517102,-0.402382815,,
253,-0.212843682,0.092227282,0.30621639,0.166126107,0.17189579,-0.063667975,0.242263426,-0.052284438,0.40937149,-0.415660635,,
254,-0.166187949,0.083105362,0.276407269,0.183912182,0.141893062,-0.037015947,0.260698558,-0.062523034,0.388358954,-0.407535702,,
255,-0.119624342,0.074046582,0.246730634,0.201712285,0.112007568,-0.010395721,0.288199797,-0.072712954,0.367472066,-0.399443888,,
256,-0.073133876,0.065045762,0.217169242,0.219526081,0.08222615,0.017241778,0.315702214,-0.082855218,0.346692733,-0.39137015,,
257,-0.057995926,0.056101774,0.18838972,0.237364454,0.052542082,0.045020114,0.343222129,-0.092955301,0.326024027,-0.383323026,,
258,-0.062303604,0.047211651,0.170609345,0.255235185,0.022945063,0.072791465,0.370771503,-0.103017656,0.305460797,-0.375302664,,
259,-0.066580588,0.038371951,0.152906752,0.273145001,-0.006576008,0.100565914,0.398360797,-0.113046381,0.284995706,-0.367306926,,
260,-0.070828878,0.029579155,0.13527532,0.22764318,-0.030417592,0.128353683,0.426000681,-0.123045707,0.298559502,-0.359333777,,
261,-0.075050572,0.020829649,0.117708305,0.177098638,-0.042833135,0.156165144,0.453702048,-0.133019996,0.314931719,-0.35138126,,
262,-0.079247862,0.012119707,0.100198811,0.126639773,-0.055215029,0.184010857,0.481476047,-0.110681416,0.331365744,-0.316014468,,
263,-0.083423036,0.003445489,0.082739775,0.076246758,-0.067568696,0.211901599,0.504092782,-0.077930336,0.347868244,-0.271832413,,
264,-0.089592625,0.012564561,0.065323939,0.025899282,-0.079899731,0.236059988,0.490518419,-0.0451624,0.364446042,-0.227660507,,
265,-0.112868376,0.027249889,0.047943834,-0.0244235,-0.092213918,0.228078262,0.477038298,-0.012365119,0.381106124,-0.183482124,,
266,-0.136141018,0.041974721,0.051533702,-0.074743002,-0.104517232,0.220153747,0.463647441,0.020474268,0.397855647,-0.139280265,,
267,-0.159421407,0.056744588,0.060345618,-0.125081247,-0.116815852,0.212282962,0.450340729,0.053368827,0.414701936,-0.095037536,,
268,-0.182720743,0.071565137,0.0692027,-0.133535515,-0.129116167,0.204462302,0.437112881,0.086331937,0.420847654,-0.050736112,,
269,-0.20605057,0.086442134,0.078108108,-0.11402319,-0.129394209,0.196688034,0.423958444,0.119377314,0.419881207,-0.00635771,,
270,-0.229422791,0.101381472,0.087065059,-0.094470976,-0.112389967,0.188956279,0.410871774,0.128007796,0.419001429,0.002781564,,
271,-0.252849676,0.116389171,0.096076819,-0.074871297,-0.095345825,0.181263016,0.39784703,0.093332015,0.418208036,-0.050553234,,
