time,route4,route8,route2,route5,route3,route9,route10,route1,route6,route7,,
357,1.462789843,-1.588078753,1.66206993,-0.332911149,0.200836937,-0.884389851,0.791914375,-0.426785742,0.460536385,-0.721218407,,
358,1.457616943,-1.559109926,1.722893056,-0.35733056,0.193489082,-0.89465081,0.816974006,-0.324003117,0.437052935,-0.715043668,,
359,1.452403505,-1.529857852,1.754450724,-0.38175408,0.186170772,-0.885248891,0.842153344,-0.255902242,0.424048518,-0.718477104,,
360,1.442993285,-1.506991979,1.77690208,-0.406177807,0.216950481,-0.875685067,0.828430025,-0.272281418,0.436424571,-0.724848061,,
361,1.432524403,-1.562976692,1.799395898,-0.429221165,0.270437519,-0.865960793,0.808724753,-0.288635101,0.44888936,-0.731127687,,
362,1.421996614,-1.618996759,1.82264608,-0.446965324,0.324170709,-0.795554965,0.788966347,-0.305855469,0.461544375,-0.748636898,,
363,1.421141487,-1.668859596,1.846408711,-0.464674686,0.34812369,-0.72295836,0.794765558,-0.334781963,0.475647666,-0.773612645,,
364,1.429267937,-1.653586632,1.870202468,-0.482346181,0.336499686,-0.650001811,0.810262654,-0.363716812,0.489836655,-0.798555457,,
365,1.437397076,-1.638090182,1.858346114,-0.498565076,0.324883945,-0.663148412,0.825826128,-0.392655032,0.504108279,-0.797430723,,
366,1.43220988,-1.622585461,1.800901343,-0.512421991,0.314563283,-0.708695023,0.850660636,-0.390793603,0.49066615,-0.762986719,,
367,1.383216113,-1.608877435,1.743233112,-0.52622064,0.307475689,-0.754266115,0.882125912,-0.383322522,0.472244168,-0.7283226,,
368,1.33405645,-1.594958204,1.69971818,-0.539958455,0.30041368,-0.796296515,0.913690411,-0.375738553,0.453804232,-0.704535448,,
369,1.284738623,-1.580494882,1.693312361,-0.551292347,0.292104464,-0.834524184,0.923912778,-0.354688585,0.441840896,-0.709344817,,
370,1.29620146,-1.562960708,1.686841879,-0.560650119,0.27393668,-0.872731659,0.907223892,-0.325499065,0.433768399,-0.71405446,,
371,1.311059397,-1.545213084,1.68697339,-0.569929069,0.255769543,-0.897860825,0.890496762,-0.2961502,0.425711034,-0.716783768,,
372,1.325927349,-1.534146347,1.737386263,-0.579127417,0.23760592,-0.881609091,0.864153037,-0.287878552,0.431703384,-0.705217739,,
373,1.331919002,-1.576627222,1.787855849,-0.594234761,0.258535144,-0.865197447,0.815575788,-0.310960838,0.458535252,-0.693514359,,
374,1.3333376,-1.619025638,1.838370139,-0.611554917,0.281924178,-0.848629022,0.766902766,-0.334007515,0.485454196,-0.681675947,,
375,1.334727698,-1.649177966,1.818573709,-0.628804568,0.30540115,-0.847863428,0.727910981,-0.355774584,0.505123409,-0.685110723,,
